# clock=CLOCK_MONOTONIC period_ns=5000000 drm_device=/sys/class/drm/card1/device
monotonic_ns	sclk_mhz	mclk_mhz	fclk_mhz	busy_percent	millidegrees	sample_cost_ns
332966780205461	400	1067	unavailable	46	60000	405873
332966785205332	400	1067	unavailable	44	60000	1077326
332966790203711	400	1067	unavailable	43	60000	660862
332966795204884	400	1067	unavailable	43	60000	353194
332966800203693	400	1067	unavailable	42	60000	1042761
332966805204466	400	1067	unavailable	42	60000	687353
332966810207093	400	1067	unavailable	41	60000	392608
332966815205682	400	1067	unavailable	42	60000	1082906
332966820204300	400	1067	unavailable	43	60000	824641
332966825205594	400	1067	unavailable	43	60000	388571
332966830205696	400	1067	unavailable	42	60000	1039064
332966835206339	400	1067	unavailable	41	60000	822666
332966840204857	400	1067	unavailable	40	60000	410713
332966845207163	400	1067	unavailable	40	60000	382079
332966850204690	400	1067	unavailable	39	60000	939997
332966855205082	400	1067	unavailable	39	60000	424218
332966860206556	400	1067	unavailable	40	60000	387639
332966865205456	400	1067	unavailable	40	60000	817687
332966870202442	400	1067	unavailable	42	60000	408287
332966875198646	413	1067	unavailable	45	60000	235783
332966880203707	435	1067	unavailable	48	60000	840460
332966885196615	450	1067	unavailable	50	60000	464193
332966890205293	469	1067	unavailable	52	60000	360558
332966895199403	492	1067	unavailable	55	60000	813770
332966900204003	508	1067	unavailable	57	60000	460516
332966905198455	533	1067	unavailable	59	60000	228139
332966910199708	554	1067	unavailable	61	60000	842945
332966915205661	572	1067	unavailable	63	60000	497435
332966920201895	590	1067	unavailable	65	60000	316044
332966925208078	572	1067	unavailable	63	60000	1131758
332966930217918	554	1067	unavailable	61	60000	525979
332966935212950	554	1067	unavailable	63	60000	393650
332966940210287	563	1067	unavailable	64	60000	1167024
332966945209196	581	1067	unavailable	66	60000	569421
332966950207284	581	1067	unavailable	66	60000	361941
332966955203528	600	1067	unavailable	67	60000	1100359
332966960209832	610	1067	unavailable	68	60000	538272
332966965202590	620	1067	unavailable	69	60000	363052
332966970204625	630	1067	unavailable	70	60000	947842
332966975202813	650	1067	unavailable	71	60000	753567
332966980205349	650	1067	unavailable	71	60000	379293
332966985205601	666	1067	unavailable	72	60000	987186
332966990201645	677	1067	unavailable	73	60000	569611
332966995204993	677	1067	unavailable	73	60000	383381
332967000205094	688	1067	unavailable	74	60000	1036419
332967005204054	711	1067	unavailable	75	60000	696830
332967010209275	711	1067	unavailable	75	60000	380766
332967015205289	722	1067	unavailable	75	60000	1010280
332967020205972	733	1067	unavailable	76	60000	690669
332967025212315	750	1067	unavailable	76	60000	353255
332967030205284	750	1067	unavailable	77	60000	925109
332967035204814	762	1067	unavailable	77	60000	651636
332967041030749	775	1067	unavailable	77	60000	886577
332967045204006	775	1067	unavailable	78	60000	990201
332967050205921	775	1067	unavailable	76	60000	821334
332967055206383	750	1067	unavailable	73	60000	381658
332967060204661	722	1067	unavailable	70	60000	1074741
332967065205845	688	1067	unavailable	68	60000	728159
332967070204634	659	1067	unavailable	66	60000	358454
332967075205076	640	1067	unavailable	65	60000	1008607
332967080204847	620	1067	unavailable	64	60000	829500
332967085205139	590	1067	unavailable	62	60000	389363
332967090205452	563	1067	unavailable	60	60000	354336
332967095206214	525	1067	unavailable	58	60000	877751
332967100204062	508	1067	unavailable	57	60000	403729
332967105207389	484	1067	unavailable	56	60000	430280
332967110203434	450	1067	unavailable	54	60000	886667
332967115204547	428	1067	unavailable	54	60000	390444
332967120203507	420	1067	unavailable	54	60000	358083
332967125205021	400	1067	unavailable	53	60000	946089
332967130205022	400	1067	unavailable	53	60000	397057
332967135206126	400	1067	unavailable	51	60000	378031
332967140203893	400	1067	unavailable	50	60000	983900
332967145204506	400	1067	unavailable	49	60000	440117
332967150205429	400	1067	unavailable	48	60000	347403
332967155203857	400	1067	unavailable	47	60000	909861
332967160204580	400	1067	unavailable	46	60000	468892
332967165205083	400	1067	unavailable	46	60000	348305
332967170205635	400	1067	unavailable	46	60000	1071665
332967175204955	400	1067	unavailable	46	60000	533163
332967180204797	400	1067	unavailable	47	60000	380455
332967185205038	400	1067	unavailable	46	60000	1085171
332967190205090	400	1067	unavailable	45	60000	557819
332967195206033	400	1067	unavailable	44	60000	374865
332967200203800	400	1067	unavailable	43	60000	1085031
332967205205816	400	1067	unavailable	42	60000	455666
332967210205056	400	1067	unavailable	42	60000	347343
332967215203344	400	1067	unavailable	42	60000	1080842
332967220204588	400	1067	unavailable	42	60000	654520
332967225204820	400	1067	unavailable	42	60000	378351
332967230205773	400	1067	unavailable	42	60000	1022312
332967235205364	400	1067	unavailable	42	60000	592634
332967240205065	400	1067	unavailable	41	60000	351080
332967245203393	400	1067	unavailable	40	60000	1026139
332967250205689	400	1067	unavailable	39	60000	613052
332967255204448	400	1067	unavailable	39	60000	345449
332967260203568	400	1067	unavailable	40	60000	1074009
332967265205082	400	1067	unavailable	41	60000	696700
332967270204612	400	1067	unavailable	40	60000	401035
332967275207008	400	1067	unavailable	44	60000	932894
332967280207852	420	1067	unavailable	46	60000	652096
332967285198846	435	1067	unavailable	48	60000	233199
332967290198998	457	1067	unavailable	51	60000	229331
332967295198268	476	1067	unavailable	54	60000	543271
332967300201836	500	1067	unavailable	56	60000	260921
332967305198662	516	1067	unavailable	58	60000	231766
332967310198473	541	1067	unavailable	60	60000	591642
332967315201610	554	1067	unavailable	62	60000	262183
332967320200008	572	1067	unavailable	63	60000	232167
332967325206442	590	1067	unavailable	64	60000	874354
332967330217494	572	1067	unavailable	62	60000	420851
332967335202958	563	1067	unavailable	63	60000	328458
332967340201908	572	1067	unavailable	64	60000	689777
332967345217378	590	1067	unavailable	66	60000	314852
332967350204205	590	1067	unavailable	66	60000	378452
332967355205799	610	1067	unavailable	67	60000	789435
332967360205220	620	1067	unavailable	68	60000	362401
332967365203408	620	1067	unavailable	69	60000	357993
332967370205303	640	1067	unavailable	70	60000	837565
332967375203852	650	1067	unavailable	71	60000	354126
332967380205216	659	1067	unavailable	71	60000	380716
332967385205387	666	1067	unavailable	72	60000	836814
332967390208936	677	1067	unavailable	73	60000	370256
332967395206693	688	1067	unavailable	73	60000	366158
332967400204310	700	1067	unavailable	74	60000	863103
332967405208399	711	1067	unavailable	75	60000	350589
332967410204533	722	1067	unavailable	75	60000	361089
332967415202631	733	1067	unavailable	75	60000	893881
332967420210407	744	1067	unavailable	75	60000	484441
332967425205349	750	1067	unavailable	76	60000	361840
332967430202786	762	1067	unavailable	77	60000	964473
332967435211864	762	1067	unavailable	77	60000	417545
332967440205474	775	1067	unavailable	78	60000	363052
332967445202349	787	1067	unavailable	78	60000	966497
332967450205907	775	1067	unavailable	76	60000	493368
332967455206159	750	1067	unavailable	73	60000	356601
332967460206281	711	1067	unavailable	70	60000	1007705
332967465206823	688	1067	unavailable	68	60000	460426
332967470203619	659	1067	unavailable	66	60000	357332
332967475204582	640	1067	unavailable	65	60000	1005942
332967480206668	620	1067	unavailable	64	60000	565012
332967485206258	590	1067	unavailable	62	60000	355519
332967490206180	563	1067	unavailable	59	60000	990221
332967495206482	525	1067	unavailable	58	60000	571845
332967500204229	500	1067	unavailable	56	60000	355969
332967505208598	476	1067	unavailable	54	60000	1043553
332967510205164	442	1067	unavailable	53	60000	598725
332967515205556	420	1067	unavailable	53	60000	348926
332967520205888	413	1067	unavailable	53	60000	1029375
332967525205188	400	1067	unavailable	52	60000	624033
332967530205921	400	1067	unavailable	52	60000	363884
332967535205221	400	1067	unavailable	51	60000	1187132
332967540206234	400	1067	unavailable	49	60000	732628
332967545204462	400	1067	unavailable	48	60000	378212
332967550210395	400	1067	unavailable	48	60000	975073
332967555206088	400	1067	unavailable	46	60000	720836
332967560204737	400	1067	unavailable	46	60000	380756
332967565203617	400	1067	unavailable	46	60000	1074981
332967570205862	400	1067	unavailable	46	60000	737487
332967575205323	400	1067	unavailable	46	60000	357011
332967580205524	400	1067	unavailable	46	60000	983480
332967585205506	400	1067	unavailable	45	60000	745772
332967590205197	400	1067	unavailable	44	60000	396585
332967595205258	400	1067	unavailable	43	60000	359025
332967600204919	400	1067	unavailable	43	60000	863974
332967605204920	400	1067	unavailable	42	60000	361410
332967610203539	400	1067	unavailable	42	60000	344328
332967615203591	400	1067	unavailable	42	60000	874885
332967620203923	400	1067	unavailable	42	60000	412555
332967625206329	400	1067	unavailable	42	60000	375626
332967630204617	400	1067	unavailable	42	60000	917896
332967635204999	400	1067	unavailable	41	60000	359847
332967640203888	400	1067	unavailable	41	60000	351842
332967645204541	400	1067	unavailable	40	60000	872090
332967650204653	400	1067	unavailable	39	60000	386717
332967655204083	400	1067	unavailable	39	60000	364505
332967660205487	400	1067	unavailable	40	60000	964954
332967665205498	400	1067	unavailable	41	60000	454325
332967670205009	400	1067	unavailable	40	60000	390945
332967675202726	406	1067	unavailable	43	60000	925901
332967680205863	420	1067	unavailable	46	60000	421162
332967685207839	435	1067	unavailable	48	60000	369725
332967690207450	461	1067	unavailable	51	60000	956137
332967695203914	476	1067	unavailable	53	60000	426873
332967700205599	500	1067	unavailable	56	60000	379102
332967705208155	525	1067	unavailable	58	60000	983168
332967710208497	541	1067	unavailable	60	60000	469873
332967715208479	554	1067	unavailable	62	60000	372831
332967720208450	581	1067	unavailable	64	60000	1014778
332967725205125	590	1067	unavailable	64	60000	400092
332967730209204	572	1067	unavailable	62	60000	459534
332967735202703	572	1067	unavailable	63	60000	1022022
332967740207413	572	1067	unavailable	64	60000	483840
332967745200652	590	1067	unavailable	66	60000	352883
332967750206815	600	1067	unavailable	67	60000	940949
332967755203981	610	1067	unavailable	67	60000	547489
332967760216456	620	1067	unavailable	68	60000	392738
332967765201820	630	1067	unavailable	69	60000	981044
332967770205147	640	1067	unavailable	70	60000	578138
332967775204027	650	1067	unavailable	71	60000	365497
332967780205451	659	1067	unavailable	72	60000	1030337
332967785207416	666	1067	unavailable	72	60000	578558
332967790207157	677	1067	unavailable	73	60000	354637
332967795204133	688	1067	unavailable	74	60000	893991
332967800205316	700	1067	unavailable	74	60000	609807
332967805204526	711	1067	unavailable	75	60000	369445
332967810206000	722	1067	unavailable	75	60000	919610
332967815205571	733	1067	unavailable	75	60000	645544
332967820206454	744	1067	unavailable	75	60000	375025
332967825204041	750	1067	unavailable	76	60000	998177
332967830201788	762	1067	unavailable	77	60000	716968
332967835204374	762	1067	unavailable	77	60000	377861
332967840205829	775	1067	unavailable	77	60000	973460
332967845202163	787	1067	unavailable	78	60000	714734
332967850209989	775	1067	unavailable	76	60000	372491
332967855209410	750	1067	unavailable	72	60000	1065172
332967860205564	711	1067	unavailable	70	60000	783894
332967865205335	688	1067	unavailable	68	60000	357602
332967870204535	659	1067	unavailable	66	60000	360337
332967875205007	640	1067	unavailable	65	60000	748517
332967880205860	620	1067	unavailable	64	60000	391486
332967885205431	590	1067	unavailable	62	60000	356670
332967890209420	554	1067	unavailable	59	60000	865978
332967895204682	533	1067	unavailable	58	60000	377780
332967900205906	500	1067	unavailable	56	60000	413868
332967905207640	469	1067	unavailable	54	60000	876589
332967910206590	442	1067	unavailable	53	60000	394812
332967915204978	420	1067	unavailable	53	60000	387769
332967920205531	406	1067	unavailable	53	60000	993748
332967925207486	400	1067	unavailable	52	60000	421422
332967930207177	400	1067	unavailable	52	60000	403358
332967935205976	400	1067	unavailable	51	60000	1033994
332967940205356	400	1067	unavailable	49	60000	470765
332967945206400	400	1067	unavailable	48	60000	386606
332967950205579	400	1067	unavailable	48	60000	966057
332967955206853	400	1067	unavailable	47	60000	438986
332967960206965	400	1067	unavailable	46	60000	375827
332967965204852	400	1067	unavailable	46	60000	1068369
332967970207088	400	1067	unavailable	46	60000	529345
332967975205927	400	1067	unavailable	46	60000	405823
332967980207281	400	1067	unavailable	46	60000	1035156
332967985207573	400	1067	unavailable	45	60000	531760
332967990208777	400	1067	unavailable	44	60000	420821
332967995206173	400	1067	unavailable	43	60000	1167435
332968000208339	400	1067	unavailable	43	60000	562998
332968005205064	400	1067	unavailable	42	60000	421663
332968010206809	400	1067	unavailable	41	60000	1068409
332968015205127	400	1067	unavailable	42	60000	685860
332968020205529	400	1067	unavailable	42	60000	413237
332968025207634	400	1067	unavailable	43	60000	1058962
332968030206854	400	1067	unavailable	42	60000	663237
332968035209731	400	1067	unavailable	41	60000	410562
332968040206306	400	1067	unavailable	40	60000	1119225
332968045206929	400	1067	unavailable	40	60000	660692
332968050204666	400	1067	unavailable	39	60000	206628
332968055207523	400	1067	unavailable	39	60000	1031359
332968060207384	400	1067	unavailable	40	60000	732778
332968065206373	400	1067	unavailable	41	60000	388401
332968070206846	400	1067	unavailable	41	60000	1159931
332968075204122	406	1067	unavailable	43	60000	698754
332968080208962	420	1067	unavailable	46	60000	413528
332968085209535	435	1067	unavailable	49	60000	976707
332968090202123	461	1067	unavailable	51	60000	735944
332968095190402	476	1067	unavailable	53	60000	248678
332968100197877	500	1067	unavailable	55	60000	234251
332968105197879	525	1067	unavailable	58	60000	607682
332968110200415	541	1067	unavailable	60	60000	230784
332968115204224	554	1067	unavailable	62	60000	308069
332968120207261	581	1067	unavailable	64	60000	816645
332968125204297	590	1067	unavailable	64	60000	406754
332968130208947	572	1067	unavailable	62	60000	1059512
332968135208768	572	1067	unavailable	64	60000	763095
